LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,Column1
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2761921,25444478,,,6983,Clustered vegetation type,Clustered vegetation type,Temperate steppe,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2761921,25444479,,,193,Vegetation type / Biome,BIOME classification,steppe,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2761921,25444480,,,2335,Species synonyms (alternative name),original Species Name,Agropyron cristatum,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2761921,51043531,,,6601,Sampling or measurement date standardized,Sampling or measurement date standardized,8/2006,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585095,,,112,Location Site ID,Traits1.Site ID,49,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585096,,,834,Sample ID (Accession ID),Species translations.SAMPLE ID,1288,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585143,,,59,Latitude,Latitude,46.396,,,,,,46,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585144,,,60,Longitude,Longitude,85.945,,,,,,86,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585145,,,61,Altitude,Elevation,701,,,,,,701,m,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585146,,,211,Sampling date: month,Collection month,7,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585147,,,212,Sampling date: year,Collection year,2005,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585148,,,113,Reference / source,References,Meng et al. (2015),,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585149,,,6958,Latitude grid,Lat_grid,46.395,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585150,,,6959,Longitude grid,Lon_grid,85.945,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585151,,,117,Mean temperature January,Temp Jan (°C),-13.09,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585152,,,118,Mean temperature February,Temp Feb  (°C),-10.5,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585153,,,119,Mean temperature March,Temp Mar  (°C),-1.8,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585154,,,120,Mean temperature April,Temp April  (°C),8.96,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585155,,,121,Mean temperature May,Temp May  (°C),16.26,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585156,,,122,Mean temperature June,Temp June  (°C),21.5,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585157,,,123,Mean temperature July,Temp July  (°C),23.34,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585158,,,124,Mean temperature August,Temp Aug  (°C),21.53,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585159,,,125,Mean temperature September,Temp Sept  (°C),15.31,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585160,,,126,Mean temperature October,Temp Oct  (°C),6.35,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585161,,,127,Mean temperature November,Temp Nov  (°C),-3.27,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585162,,,128,Mean temperature December,Temp Dec  (°C),-10.43,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585163,,,129,Sum of precipitation January,Prec Jan (mm),4.85,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585164,,,130,Sum of precipitation February,Prec Feb (mm),4.14,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585165,,,131,Sum of precipitation March,Prec Mar (mm),6.02,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585166,,,132,Sum of precipitation April,Prec Apr (mm),11.17,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585167,,,133,Sum of precipitation May,Prec May (mm),18.59,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585168,,,134,Sum of precipitation June,Prec June  (mm),21.68,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585169,,,135,Sum of precipitation July,Prec July  (mm),26.13,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585170,,,136,Sum of precipitation August,Prec Aug  (mm),15.2,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585171,,,137,Sum of precipitation September,Prec Sept  (mm),12.56,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585172,,,138,Sum of precipitation October,Prec Oct  (mm),10.89,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585173,,,139,Sum of precipitation November,Prec Nov (mm),11.14,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585174,,,140,Sum of precipitation December,Prec Dec  (mm),7.84,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585175,,,6960,Sun Jan (%),Sun Jan (%),61.82,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585176,,,6961,Sun Feb (%),Sun Feb (%),61.94,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585177,,,6962,Sun Mar (%),Sun Mar (%),67.65,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585178,,,6963,Sun Apr (%),Sun Apr (%),66.47,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585179,,,6964,Sun May (%),Sun May (%),64.88,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585180,,,6965,Sun Jun (%),Sun June (%),64.98,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585181,,,6966,Sun Jul (%),Sun July (%),66.38,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585182,,,6967,Sun Aug (%),Sun Aug (%),70.7,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585183,,,6968,Sun Sept (%),Sun Sep (%),72.35,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585184,,,6969,Sun Oct (%),Sun Oct (%),65,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585185,,,6970,Sun Nov (%),Sun Nov (%),54.31,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585186,,,6971,Sun Dec (%),Sun Dec (%),48.88,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585187,,,6972,MTCO ( C ),MTCO  (°C),-13.09,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585188,,,62,Mean annual temperature (MAT),MAT  (°C),6.18,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585189,,,6973,MI (unitless),MI (unitless),0.182,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585190,,,6974,alpha (unitless),alpha (unitless),0.266,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585191,,,6975,GDD0 (°C days),GDD0 (°C days),3407.161,°C days,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585192,,,6976,Growing-season mean temperature mGDD0   (°C),mGDD0  (°C),14.814,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585193,,,6977,PAR0 (mol photon m-2),PAR0 (mol photon m-2),8440.817,mol photon m-2,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585194,,,6978,mPAR0 (mol photon m-2),mPAR0 (mol photon m-2),36.699,mol photon m-2,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Halogeton glomeratus,27754,Halogeton glomeratus,2763189,25585195,,,6979,Prec Timing (month from Jan1st),Prec Timing (month from Jan1st),6.338986,month from Jan1st,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
